x,y
1752417.7346303458,6874777.083864906
1605954.4000970402,7243151.263298754
1784346.5834332788,7203685.384771659
1672689.33756442,7612110.429723535
1837090.9479428404,7321533.9922943795
1967354.8362627458,7549980.783117321
1408387.8503332417,7786649.530592382
1890193.9315258935,7687115.723441398
1307324.5899587767,7588421.493632355
1675285.8418053293,7161153.353400316
1522070.076351875,7576175.875780093
1779656.9107003682,7200696.206784399
1668983.7754133828,7661508.225859271
1229277.138811696,7476990.908993927
1787298.4348970582,7508865.574794659
1665448.8748025796,7646366.479617136
1854058.4417798063,7496417.526936392
1538173.0281176865,7676884.015070053
1848815.526933215,7567757.354811159
1464940.2501551583,7585188.058397615
1805583.2230785117,7293046.661413784
1612919.8707886438,6989229.017253136
1933827.284104517,7691815.624326573
1431540.9328136286,7489903.095352375
1568918.9390137135,7513324.945236811
1578412.8174597078,7451535.460138859
1343524.7364382006,7534623.815408371
1782910.6403380237,7125044.862090435
1600596.8111961181,7092075.5040615685
989725.1437221301,7484682.709801323
1944482.2808577465,7261617.739399336
2006688.9694902217,7608406.465216246
1976660.2075365707,7453769.528600449
1561878.3555422924,7258049.186545225
1148148.1523657448,7274643.215638179
1829643.7329792157,7563196.562050459
1456845.707227521,7689570.335446084
1727750.8175765264,7574161.210275022
1519442.9898752023,7591633.2908082865
1676026.4151491588,7694242.255733064
1960308.3281663626,7418683.040625388
1989105.607160613,7626710.906235756
1086298.3186347873,7434041.849271126
1471972.1632032744,7236678.754536919
1332332.9837097148,7935137.481699191
1200014.5415292708,7222195.730452045
956473.7015942534,7503239.090178153
1426812.6438605213,7604833.131929276
1312868.64446331,7358297.836155488
1353452.4319904963,7314053.098303471
1629054.373201056,6953038.516029492
961305.7713046761,7500910.829849691
1939453.4631779888,7447098.919609483
1543721.57942622,7466938.527505156
1939690.7007772855,7640343.946065927
1390246.0146564478,7388306.697173422
1481467.6266226247,7772954.114415521
2021142.1184274498,7522142.520901821
1388725.5856117355,7957713.16619291
1678999.711391253,7058875.0948887635
1521301.4679871225,7519544.021288932
1629727.7053422309,6986995.424712983
1737997.5972735067,7309048.76341587
1471240.7279349482,7552883.434090215
1983567.7456061062,7539375.857398556
1748922.2617455823,7691400.161167448
1367931.0687632472,8024226.940656165
931005.3144090058,7536252.105572751
1894968.3391692059,7729733.69837351
1951114.194338146,7669103.298882023
1620166.128858144,7175973.296519114
1246217.0030300207,7964067.72577932
1685016.3451796887,6966556.623631903
1965291.6794282866,7713702.798957726
1921157.3127887677,7724103.335182938
1512410.911139408,7405812.940015287
1636417.015552513,7362428.3588250745
1770674.0473727817,7609430.455002823
1046546.7274515139,7504303.416796505
1614632.7499548101,7708723.607412544
1611678.3301399122,7329681.79382158
1829024.6568315146,7738024.308175138
1999973.124572088,7554798.220364255
1811109.843310345,7618209.12188284
1815262.0619565053,7679151.621543072
1635332.581995139,7057874.464486276
1654193.7863048874,7107456.699165037
1865077.6149638558,7368529.052243
1540362.7086119596,7516450.919814417
1471477.7221638677,7457549.895620516
1492571.2594741113,7220005.253783516
1571036.7135376488,7291934.369242177
1346896.2869600751,7558192.99431958
1939509.0597956004,7640402.084447281
1253066.2538699482,7957325.197817296
1575754.1611172536,7708539.707983234
1403733.665589234,7288302.822399273
1641415.6187905842,7076293.737295124
1574895.2597224247,7571399.737233013
1571261.8564258143,7636384.8137470195
1492820.3675760562,8036117.456582351
1118049.1825773476,7386529.856369457
1741753.2758145633,7728022.865363461
1308939.5669675446,7309552.741347485
1321972.2946403981,8031477.104514632
1961842.3283603725,7300309.66689738
1430592.6004533786,7595846.117165431
1628779.6549790124,7211011.640234237
1908577.384019264,7668823.810794435
1852825.9109755673,7715810.597798785
1490323.9039778132,7751544.692642637
1306217.0670541278,8017465.689337798
2097845.5971336775,7338039.161678177
1512474.9628508058,7550097.624713765
1304909.731380716,7468494.030317139
1778443.4888424287,7664842.944546721
1468760.1654995324,7913474.651581465
1782485.3201829875,7343384.206388493
1634880.0807380935,7258938.167001177
1584645.5024959892,7443154.22759231
1581774.0116141918,7752054.463911521
1578188.1247916361,7395518.065339734
1290822.6764866165,7626885.181118783
1751857.1204281538,7302077.417958943
1904922.6965915174,7187041.327433819
958637.9187026737,7487707.449125488
2025654.5981996565,7380741.334009977
1278675.7471332403,7913233.186487619
1482678.2139286373,7444750.117607358
1789507.07442988,7178627.05364044
1399976.662339135,7742354.280928714
1599824.7593438234,7432552.486996998
1633752.8854562945,7502553.833013153
1320206.9981908877,7897582.933294478
1728545.3585774773,7346381.4626945965
1560054.8155143778,7500372.666991966
1219459.1348563293,7254214.072450407
1670462.0609594989,7109500.1244654115
1769597.7655321544,7260977.053534819
1470045.1533772266,7538069.64668765
1321731.944812071,7888636.284311058
1910171.4031044676,7760637.787215118
1702671.218856539,7186168.232499957
1539962.7134973537,7108779.605384884
2026685.7366074303,7433144.297939958
1575570.4182423847,7355146.212458534
2044710.188699288,7609021.352425842
1513914.9505894487,7144358.587106227
1784450.2494773408,7464951.32428153
1625304.7840902205,7772073.3295471165
1846180.3658936864,7410556.340418924
1400360.2204216705,7974233.392887028
1912961.5772571233,7518816.484342408
1692014.200420612,7362145.907971662
1268839.702471958,7637677.974460656
1447670.8784903064,7994379.3399042655
1927443.8536352357,7728845.681920132
1580948.9830370634,6968230.616111771
1387272.16148909,7695820.424297375
1624400.556806169,7693488.364018684
1418132.7682835525,7863750.866576406
1189363.3482191826,7257904.534231931
1783219.4096029955,7651808.886165582
1187385.3860915487,7260260.687448683
1942910.795963744,7285222.634903675
2043075.839675324,7678594.714707405
1684311.6316344799,7490602.790332051
1203752.7966565087,7252410.751309129
1920296.6075578104,7206115.729341875
1565003.9669068523,7069658.692931032
2077760.3755321212,7493217.300492666
1333621.1679563622,7947911.584423786
1319362.1889280297,7933725.067569418
1299538.2358437749,7698206.464286907
1364094.8489849316,7767049.328269867
1317096.4888877897,7520741.300244502
1831295.3775647099,7338790.362371506
1580342.7837466681,7604255.743858327
1741125.3974443236,7485750.413666474
1978859.3806400162,7566472.373058737
1646248.9113040534,7572980.774119832
1202410.5407496449,7543870.743682897
1902944.2917971106,7429625.769427905
1593378.035307839,7223136.167382826
1312268.7726468588,7819134.664985759
1899643.389611192,7298648.72496794
1229013.4363408054,7974492.583255419
1761972.206918782,7293697.886160993
1437290.519552776,7462185.021498852
1580657.3910770924,7306420.98173601
1298444.016535684,7649427.8731615655
1317594.5301539928,8028889.636706772
1774886.9273755187,7141545.770953448
1947238.8621430497,7492791.135902545
1425264.4246875895,7645323.324113257
1584568.5967473413,7463263.533366741
1739153.518829322,7116254.519175825
1466748.7036590548,8029177.458265354
1858650.1210170172,7538195.471926931
1771363.4806498517,7615999.050863435
1854867.4244215977,7444373.2430965025
1604672.744108175,7643990.878931906
1042920.8606631296,7385015.864390425
1433628.7149060094,7436321.44332826
1754022.5531406016,7262385.767029341
1671048.977990706,7412299.668214872
1886466.5336789377,7724502.837694915
1257025.6681657326,7688850.015008635
1242531.8653966982,7324985.798536789
1753166.4456639322,7213865.9255095245
1589052.1118080535,7069155.415799883
1355849.6624719822,7436216.544396138
1407757.0086988723,7875570.795558933
1930174.6423773805,7541134.446705978
1900114.2548835468,7265235.558279222
1535482.1635869402,7685360.3196400795
1641756.395437918,7000522.655945132
1978046.8026801352,7253095.589016007
1986268.41228659,7694917.12293732
1251651.5531796466,7460429.963587345
985315.6232193108,7434077.507122279
1630742.8924923688,7676782.674138064
1384572.1393658118,7877202.164731255
1910830.8816712843,7205013.090307143
1541618.8099663397,7083840.6705955835
1425617.9209575267,7391471.530965019
1380732.1720894473,7274566.88453369
1696666.7731285875,7302710.054902086
1971515.310463904,7644004.573372307
1061378.1548453555,7370063.952705365
2013900.8539095772,7570793.537741594
1116212.168644653,7314765.991681941
1928420.476266459,7313551.294406977
1281669.1227336575,7751878.244950952
1771299.6865961007,7302677.872159193
1570232.3320098566,7428340.740731118
949381.0612018387,7554365.1942658005
1849857.188441075,7366448.050641777
1227823.1049436482,7329847.787978285
1658244.7651832835,7724071.6069089705
1644636.155451353,7011494.572360948
2018587.7665694333,7589550.523146556
1412518.8414923868,7387519.516767432
1483377.0161388393,7360873.319819829
1048515.7690322939,7480511.690801305
1255021.4578890265,7994702.908527541
1725627.7273818087,7376183.963230751
1666130.9283440583,7744136.151948489
1496904.2007349192,7603242.84369335
1644681.1874739327,7263746.009923567
1036021.7429811157,7469778.340061305
2081690.5180312512,7361321.88848206
1797823.8055616368,7551865.419133537
1341960.1750198766,7468107.903942452
1759586.689972213,6904548.7842236655
1697857.9723106134,7368004.445637477
1393067.3142494282,7714278.934639409
1570338.2784931925,7568284.587715412
1346405.4425122552,7330640.212879843
1579020.9153709235,7038952.999210599
1779653.4590742951,7569305.110536557
1149463.0708455783,7526135.459594295
1392599.0978708863,7771345.559749396
1952541.5815703147,7476044.0159554295
1715841.7323917393,7523353.363647704
1798608.8708897932,7465926.097633917
1919807.2595571324,7283987.654690113
1547806.1229468975,7516911.197169022
1864526.413957767,7369592.030338652
1968354.476386359,7334381.111949178
1290485.1982798972,7805939.789359421
1701139.792523002,7490574.2517881645
1427148.5294342325,7529497.4668466095
1358072.8464748461,7837656.528481953
2018409.6577594748,7667791.303755593
1640687.0925126881,7765631.376492691
1721592.7364312224,7411624.3171469215
1897573.0993656013,7224572.578547986
2053539.5297250003,7515257.322058532
1232610.5682117739,7816357.600227543
1731122.1457953984,7710055.7967892205
2073849.8559941167,7361974.575504572
1484950.2956637498,7370299.1007868685
1864068.8373381514,7570766.7832850795
1217017.9390800623,7600872.377796744
1071899.403516809,7419203.301481938
1820219.4718783214,7305699.112821433
1445802.903140531,7658488.601173647
1531128.6273426502,7153681.723876695
1441782.999218646,8025214.183681065
1650688.8231693637,6909466.7835976565
1661933.6717309626,6956335.463505955
1894705.145249892,7463449.323833155
1716060.1168301676,7007019.561383764
1273627.6383322808,7728397.36451365
1528768.8982990957,7097575.636230231
1924222.0734109427,7299959.958939107
2068620.357875835,7502249.182390286
1432439.7510796366,7318543.51157967
1443279.5389599488,7709953.516724089
1221994.3729404968,7555338.5249604015
1036663.4378162583,7485643.677003138
1160968.647460883,7535502.813212708
1988810.42590195,7603893.945154374
2060071.1412580775,7470285.608475946
1531640.3587553394,7161410.200617551
1802623.9278058526,7334386.193555316
1550440.065563724,7410487.655360935
1029468.4207066743,7416158.612542645
1524525.8847612094,7195898.205378288
1565866.4673631843,7209973.22608639
1606544.3543897946,7315567.29338854
1315978.6796937727,7352824.720963665
1600586.7439571265,7665646.288648542
1188475.6471799407,7255121.596773205
1588221.0223711296,7691171.915602214
1472960.1010571849,7752012.45100829
1748970.2141254973,7270651.163703661
1606049.2976515936,6937422.064299138
1732525.0162255038,7136860.736271295
1626052.2775581877,7499355.588177341
1700152.537782705,7629460.839900941
1584757.7993485457,7679452.411217522
1625339.8181787827,7539650.676951761
1558496.0056151839,7511354.477221417
1468373.8599758996,7941160.168680655
1662744.7741176926,7487714.14449708
1470215.8826454338,7606915.070636628
1406790.0059166648,7949389.559163497
2010233.2208560966,7632063.63118099
1093417.5816623191,7498807.463293512
1635416.646307025,7729231.274527285
2089653.5194843668,7344117.60879951
1386541.9999611375,7435386.869749587
1583090.636880807,7604931.09632792
1799785.4560252337,7693588.039021545
1302425.622287571,7673749.831935461
1319373.6182199244,7652602.301556208
1796536.5756338441,7581886.358708179
1426298.1579611376,7453475.976823495
1370583.5756479925,7743654.102980204
1580840.4020369872,7587256.104453199
1152365.7928401064,7440627.112313548
1343886.95919218,7987178.293670706
1686816.5820647366,7616388.376658462
1956368.5896944222,7503581.9871560875
1448333.2118317822,7785021.623186894
1649976.09214758,7369935.801729117
1410238.913971319,7494543.63686109
1238337.9161774102,7418524.471124434
1229585.2171289218,7487654.739522302
1401058.8211755916,7628834.894789822
1801120.7448732024,7740806.693183549
1223130.511733631,7604296.451860651
1243293.8091928046,8020390.431541543
1549119.4967081905,7435732.776716637
2031747.8430039447,7300495.91524391
1801687.4208626149,7514553.304611582
1044529.112867648,7422067.1492555775
1628944.1114842347,7328179.0231167525
1556300.9533347099,7701080.757293296
1606521.5930603524,7481244.540079982
1348344.558325139,7301441.31486083
1082791.3059859325,7462856.037623793
1415438.6718151013,7787024.506120428
1299523.3807973224,7485936.078761064
1422369.47997717,7908113.019072667
1872038.8800424896,7280413.515025577
1679648.2771495595,7595309.002910989
1699143.8437530152,7017191.295422782
1273500.7146818617,7750064.755627699
1647493.7339922506,7304129.8717021905
1527072.2645071223,7369751.591064661
1291798.2169388828,7322822.445417714
1306099.9279112734,7995929.84069837
1631382.918250081,6936226.275628723
1962623.8914802526,7663942.446864019
1488514.826317877,8028403.660745684
1579660.8461239622,7478760.696387803
2013773.984936604,7363799.159768087
2049223.4008522488,7506590.803973044
1326896.735821302,7926935.404547453
917684.6698240417,7498069.545143991
1903127.3744341205,7297063.0859036865
1375250.1412669532,8020240.388350572
1223320.662735882,7419068.254217371
1419636.9704157999,7760678.008967065
1690074.2547941895,7012395.552310395
1143305.0179448696,7471843.312930938
1572185.1689068847,7355753.015790755
1256809.2759895334,7703590.476521502
977045.1384526603,7496892.789101664
1293948.3004004466,7539343.134679266
1750418.7952839206,7521820.040851581
1885467.8767895396,7591565.095770115
1630074.905729413,7029102.14909683
1475153.4066592925,7236599.680496291
1351116.1221562338,7349577.246163291
1951427.999664926,7281574.337049282
1614295.2646362986,7749355.306492941
1444215.9225679263,7550696.563715166
1977179.2682593667,7584340.882479845
1794487.6728641721,7161000.318347436
1106656.5846406093,7540545.44549821
1712577.6616329898,7576238.075043337
1368943.1340566399,7319790.944270646
1659299.434474308,7631356.498375173
1382426.6725193192,7703831.748412977
1418392.2998664607,7899699.843764796
1237333.2846028314,7483195.227233571
1418848.3813494868,7685811.965168919
1620975.450975584,7636465.20974623
1332713.3363090246,7374264.497685491
1680883.9113386993,7633507.020768807
1419273.7952244799,7861853.357117461
1784046.6843604657,7721983.788047551
1195102.258960478,7340362.820346773
1766124.923292465,7462510.472472913
1217070.531222134,7266260.4903813265
912940.4350055638,7553210.483865304
1861935.1810874986,7642586.8615676295
1596039.718979259,7395526.20204705
1389163.2616366101,7940338.199805288
1687443.2463452863,7193780.212396659
1366987.9674537224,7370319.401090294
1920320.169472916,7719602.578756067
2014384.536621376,7359091.9162932215
1377177.0079026422,7875241.263994881
1844506.7623396502,7629155.727575843
1697746.6569938927,7514832.584043334
2074862.946112036,7458610.175167011
2092840.8883506681,7431997.238366048
1682509.883572237,7544483.20308443
1439909.1896387422,7671821.178562793
1451256.354306506,7234818.723017724
2089602.9918334936,7474243.684465284
1919603.1439235117,7678834.301069826
1308630.6265646373,7753445.245311386
1562611.6407406915,7009156.153829447
1742948.9170053452,7331856.491767771
1533625.0918466044,7700425.244771161
1845053.4588047862,7548398.199037453
1282570.1784168198,8034242.3253891915
1465749.9522573433,7383367.342381774
1501784.8103828118,7533439.636173162
1878800.1263872818,7498250.768781725
1219923.7464450425,7494179.829130375
965845.5947039172,7538521.654245619
1777980.8596711038,7349918.072683757
1281764.12218374,7835240.001168546
1887624.978042918,7692594.015891523
1653585.3908271326,7060060.66352003
1263890.220126795,7566949.969117846
1395198.085141015,7903704.120944293
1329956.854505925,7704793.67079109
1980363.3198294244,7601777.082840108
1259656.5260431226,7954410.976891772
1539600.9777871042,7765382.685221985
2058664.5204960501,7548945.562622731
1537357.585780354,7434213.459506227
1937395.020545339,7536453.054542664
2067520.849069421,7341076.032284042
1944976.012597149,7310146.68720939
947961.4305793374,7481105.349651255
1628321.8217398557,7710813.536899142
1790735.421529444,7213061.518783669
1386060.9028752584,7999845.062289506
936733.3075718686,7553757.284026818
1410428.8007488898,7641833.9879843015
1307262.2171202763,7866867.1800678205
1436978.50041631,7799883.08030042
1794414.2329239442,7118048.510469944
2055640.0696513224,7426064.601352697
1835797.7807697575,7223082.074211058
1644778.434643637,7065139.292707423
1297190.2956392502,7616577.321650036
1752231.850669946,7538146.3761977265
1683459.2743096403,7295253.060251517
1677498.0626503997,7307450.42465993
2060511.0451299325,7563822.502478785
1615621.7041519645,7452013.158080358
1406894.331219008,7963067.895553666
1525198.0269182026,7278642.676130788
1893342.4878454118,7216008.175064417
1351841.3497346777,7608645.915243794
1728706.9922643485,6924534.567086277
1764966.412325084,7268047.593249747
1691606.944750095,7560429.597069599
1617799.8456567891,7770257.614020352
1354757.7713539568,7412439.890038018
1710548.2962769298,7619123.893695675
949461.5896557285,7494407.560693422
1342873.1830277618,7456196.368054802
1800795.53743335,7140670.721942828
2000708.0977906939,7685608.631951597
1244460.0700907963,7943759.606193375
1868306.795787537,7467073.344845641
1461363.7617429798,7381993.442207293
1914926.4973359955,7230659.794057645
1651556.70338616,7381530.4541885285
1428793.1573799006,7556685.606185654
1740369.2248170401,7528413.137288244
1486524.1793670217,7414722.056733565
1164909.9632743609,7402194.554548595
1383468.5944706905,7530014.264211386
1816889.400922697,7637080.206616294
1965728.11045689,7555192.505767414
1524974.3601947161,7071833.860149137
1642413.7438780945,7200261.496069952
1773948.0429871697,7580980.472599424
1253185.32024131,7733360.14495305
1551099.9351518708,7366617.077713316
1601764.3252642886,7539531.129871761
1336594.079628001,7316062.282807648
1173581.356960838,7438028.224581222
1679502.9602040418,7269791.431027982
1259307.9644172506,7341773.491694094
1310831.9507930677,7655825.572835458
1632306.574363504,6973828.091935847
1691497.6239765862,7390977.061538346
1279769.5596523932,7558478.460244395
2003843.0477291797,7357263.357046177
1282026.8011554126,7687112.336648274
1652782.6730425882,7206104.668394566
1600001.8150645318,7240308.236331079
1929763.7672944379,7526189.768046659
1819839.654910456,7726166.892389769
1666606.9598456933,7598065.870648779
1835164.6183427435,7734855.098790494
1550552.6942435247,7724633.6419514185
1449074.3319967485,7287111.199214079
1469134.2745940043,7573154.126463025
1578541.9829778972,7409903.123527347
1351116.2788091488,7394351.214823952
1888822.2565421504,7459316.201481122
1405642.310445094,7716394.856862805
1464427.8059671354,7510253.631607356
1584663.058510142,7763741.627579948
1076189.1988070784,7312404.9473123
1938001.251663808,7678278.127687447
1424304.073477854,7391480.464128137
1117252.0359785326,7374131.797077383
1690412.7226995677,7092854.46935546
1520608.6305843468,7318476.9044412095
1839640.0287533887,7607623.434646612
1486820.201766895,7223184.603534367
1682455.046870152,7593945.19358232
1942276.1583075693,7625785.110652998
1274140.3286045177,7825121.193840766
1227494.2658230376,7281381.982251553
1251835.5936541343,7742660.042390374
1742391.2419896265,7530510.446204723
1626805.8953563941,7439083.630650487
1381568.2059292814,7968378.131691798
1409600.2239737713,7275897.074026079
1351267.8125936044,7791207.305369575
1784296.141425901,7345174.704820218
1669022.7445860575,7694630.621681747
1406163.0259951134,7725749.183131288
1289738.1946273444,7584038.88192064
1855878.9280185946,7471047.584928619
1766177.49323178,7630958.421440628
1879769.7214164105,7603492.796333246
1274533.8973187718,7459690.3016444575
1329796.9773345008,7351892.1659504
997778.0462419788,7508191.498951067
1459068.0305354882,7521779.660632253
949387.1295341636,7501956.271813066
1546844.6715580556,7356558.931723566
1683643.31347273,7556378.780640247
1497939.7342406788,7305413.801320317
1231062.139166555,7406805.791412867
1357316.9759941206,7342562.869114792
1239644.9695721376,7848918.962544587
1303912.5124826918,7992415.222564541
1298497.5753974144,7512503.722426919
2012371.4235466998,7476446.24253808
1254414.4689755938,7864561.263255159
1305541.6659964486,7612854.058145645
2038678.8802405496,7727853.219824701
1390602.4838489424,7881513.15748097
1588316.8672007686,7564647.6315870145
1130423.501103967,7442852.517243345
1432475.2126149144,7911881.44852188
1288576.571544383,7312064.78227927
1741845.5324223274,7323264.4795004
1421613.4269542107,7419382.645666392
1962030.5594183912,7340583.112303961
1752804.0969348182,7133212.908998288
1481506.2433897797,7719895.795542885
1715602.8976466344,7701081.586254259
1177491.2970238333,7486089.514796406
1542569.89556634,7092598.632466263
1801471.5895109852,7335599.748381993
1502885.5903223539,7570155.71932633
1327671.9925230672,7627930.721463561
1762263.9226358787,7180994.93582323
1495033.2761944218,7291685.064894451
1450960.2865819205,7248424.784223255
1402554.747936532,7392399.312871414
1310940.1562860636,7573654.6985702235
1487156.6171650286,7758203.752757678
1514790.1872861092,7468075.001703847
1780766.0460251074,7558908.969517084
1411988.3679991795,7922082.188545853
1418596.3435533713,7427155.035183299
1770711.4832347068,7626210.85625986
1269269.8806595483,7410436.697457694
1343145.4905232235,7715863.05339899
1255838.2546376984,7594404.212082418
1862765.82392146,7609222.696966851
1264120.3370718434,7654332.084784209
1976969.6312230662,7346632.766010995
1668371.7019663427,7629813.749666184
1359477.7866859317,7700462.242918159
1870521.7537885257,7223490.183182789
1787035.7464641547,7440993.54459517
1862039.9422358894,7645734.708015082
1518572.3534230934,7435466.081261735
1956829.383649968,7421539.890020056
1344491.7502937147,7358063.476705204
1462176.4882444125,7298293.980862514
1890979.2672518212,7183054.054038562
1570885.930734934,7714442.065778092
1845822.8302735575,7709095.599944302
1690817.0478406854,7321965.211175632
1740381.4759367285,7012263.876403135
1559479.2604194162,7063307.243610334
1581558.1109124562,7025145.167483985
1539549.5719446149,7078611.043015206
1859065.8375108927,7303377.535496295
1258356.7704007507,7821307.134498744
1822763.8442833447,7599100.84398374
1541642.468208083,7663590.857318622
1947292.1414903468,7245880.197676152
1908716.4617635189,7286107.576516327
1373456.5891425663,7452689.426647427
1520824.6441491437,7482448.857981156
2054027.7083882357,7431128.801991009
1708819.2590634115,7108388.730317204
1500069.8436884098,7317045.275738173
1563429.2079371933,7201193.587685533
1385968.666745123,7719577.321616195
1459940.6190225892,7500251.352218696
1688562.2913486203,6953215.660348376
2005027.1001564504,7680080.491963274
1260550.9716460002,8026127.017727621
1880689.318497125,7283096.200398823
2048259.114523463,7364655.144077563
1649610.6149022405,6903258.505422366
1421494.2956835171,7250169.683285101
1957639.835463482,7471209.181639212
1919168.2070022628,7565973.331943479
1245727.6038557745,7851212.468223791
1947161.1165493068,7759564.261047788
1302411.9966815526,7398025.914656302
1277768.8121694108,7405038.181681803
1959964.2693240435,7670298.073882178
1741880.6333598741,6959136.090283906
1951003.352417703,7631593.152349682
1359019.7721289918,7781135.146777602
1782884.283591031,7610939.666333966
2048641.0900493495,7653326.185137516
1155615.47011103,7237602.960528788
1235863.5351849054,7946517.351781685
1391302.2127104048,7626341.038162193
2072924.2881737398,7411162.522983763
1946329.631669182,7260647.506966479
1293785.3449383061,7639270.904429813
1926292.811813613,7459227.402496627
1647318.479076904,6971795.535030526
1805080.4185661804,7177883.43140341
1815680.0760429872,7607109.243177536
1726732.6812235992,7414184.228054653
1669940.38312958,7095598.456364183
1961879.9625315422,7354408.618544268
1512976.4803474308,7184543.137336927
1650288.4222155833,7520933.378871546
1354927.94434021,7350166.116437977
1683704.5107841883,7062979.827291075
1447951.6195755803,8038650.763996303
1432466.2969020098,7782082.311286297
1467372.39145381,7685020.771456415
1494771.6587630939,7744735.853189739
1225924.8059286464,7673308.719195712
1907294.6074927736,7578571.519004242
1149577.5351959714,7547961.081705068
1235973.4109289984,7932472.365799368
1990105.4008044065,7599300.339304468
1611638.404523292,7063795.097805061
1812088.5213735355,7385031.502915898
1348387.088174053,8003818.178548377
1479960.3076636181,7549598.05459923
1680342.7530029495,7681247.947123155
1384899.444422165,7335396.379267968
1062840.543372011,7470833.528028628
1488140.7418324826,7965233.608464628
1575460.1187033353,7337971.705014109
1697618.286434984,7373069.604726949
1932180.058540222,7675289.854907508
1563883.9594803704,7062392.454930685
1432111.4930917248,7849177.882880575
2087800.5772774664,7353805.447112797
1440968.3862816598,7950850.26700509
1922914.5013251547,7685674.262110443
1703113.0671030327,7337261.006028568
1675446.8939193473,7739313.6427214565
1991483.659522912,7619042.599761491
1388607.5563368872,7706481.659656699
2006076.617128987,7450771.0425112
1419691.1057864719,7571834.187089233
1667724.9569456,7629939.65388254
1754236.1480091484,7105296.149424557
1692205.0251103113,7132529.371628025
2042338.7861583962,7457846.203209789
1225920.83311979,7702596.609775078
1236794.8069981213,7321062.858869029
1729990.5782546047,6919390.185142614
1706732.2582624848,7457968.930704941
1292218.0590399227,7454643.8577448
1167692.6699980604,7325810.625777527
1366826.4517018627,7758142.823881962
1588624.3180058824,7581582.291666972
1502089.7008081605,7148291.045901293
1493918.271495115,7576106.75340389
1580397.7065174514,7293504.831792626
1245310.4211875894,7424262.491862342
1530625.2893615058,7733325.252582503
2064386.6543948485,7366974.828378131
1049672.0573418844,7357500.134723879
1248400.2640755316,7334694.366985834
1482139.941768498,7147657.827696451
1789664.2341565397,7452694.932049105
1581607.4073579698,7059432.772879928
1402865.2755620624,8024213.772746338
1643266.0095803053,6978887.132221426
1391399.4691690411,7578075.556140756
1832108.8294715858,7376706.454184805
2000244.4602795981,7664768.5306758685
892937.6050643108,7557953.114693032
1490189.8332357032,7897421.867781047
1888936.8866870352,7362384.527572498
1564489.3837263635,7430530.459110375
1379822.4776363363,7553546.87300452
1865359.8012918502,7255721.900507318
1939320.6661382108,7291884.339544325
1273762.2031531208,7915620.655063271
1352276.4851545591,7347705.383526645
1216866.6747042043,7413226.7479065135
2004064.6734391355,7561498.038399353
1369330.1251025782,7944298.486280167
1337455.6725351545,7913161.370054224
1622984.4618482061,6946956.496591424
1857745.7240911887,7486357.260705479
1234172.3517745647,7716976.3275402505
1827148.553297312,7721363.833584176
1516588.2635541505,7198419.953174422
1756693.5933419694,7637350.530660726
1388128.9585720073,7798544.321835433
1584397.0049365424,7035315.115301397
1963003.7064609944,7449373.609319608
1584514.002666323,7018853.051582368
1553912.319906343,7741390.737224256
1904601.8083920847,7603249.124149151
1232745.452800353,7406607.8019871125
1429268.7174492031,7390388.089535094
1330509.8364146915,7721546.34667754
1475597.3702712231,7339646.844058778
1091261.5892952534,7462231.661990756
1372469.4195745508,7851354.425373552
1493379.824978678,7484392.607999536
988069.8124364795,7498043.666703857
1807582.3491353996,7647214.18970727
1389661.9713776056,7739301.422266139
1547421.5601614378,7479097.2696757
1716995.2131310585,7603722.4685861375
1695799.6813704723,7231938.5769924065
1560454.4945209948,7229625.220612224
1182849.5251160793,7494204.007011056
1269272.160643172,7356855.822805468
1973741.411562497,7409069.043398079
1479374.2950112317,7211014.469824128
1541991.5841194144,7501641.722660162
1468200.9627593802,7694736.443930636
1338661.7294665733,7480059.167907225
1408519.3020631927,7914725.972270809
1484220.9506308748,7125200.738109857
1086507.082637846,7528421.365318424
1806973.012857034,7520362.275673782
1832548.7411962324,7152897.863814196
1381634.8824325516,7701297.199652823
2079126.8899460745,7397195.347009143
1600810.1386543578,7359048.861768088
1443812.895822348,7954013.466839157
1887370.8926255247,7240298.116944929
1451527.0440120415,7697750.81720184
1380544.5597873547,7490176.207922186
1450450.7565549486,7292691.058947417
1699213.8302586959,6917670.815671769
1825310.2198604583,7481555.993744941
1537441.5761724599,7260982.6609628135
1811943.7872610681,7751223.818166506
1137745.0745155467,7473051.651260083
1632577.9534230786,7381059.541921716
1383580.7458812594,7825416.300157016
1969137.8511441865,7314766.022536138
1911056.663518346,7490581.666810245
1508306.2142977137,7099174.343813493
1247017.59552939,8008119.0821276745
1551208.6200239435,7494495.97995382
1728934.3823849382,7451944.365799441
1687405.9418527652,6995539.948630498
1837516.1007913582,7179331.995574923
1699835.169805638,7487062.848455287
1181055.5700598578,7515657.088958732
1682309.2944218896,7240102.114760382
1836429.704456973,7374814.009629778
1284705.1243976643,7523667.305388285
905764.7493015742,7526882.068812918
1115224.4188292457,7438061.834852581
1580539.5682118225,7755764.692880439
1445066.7310946416,7765543.180464337
1991434.5961719386,7378502.513029964
1243968.6041050272,7825210.910535751
2022858.0753851035,7572832.4293634035
2002525.6499834564,7464766.5288974475
1446847.1043037625,7267616.578455449
1735019.1316648067,7012969.41182784
2106217.005421019,7437176.483892605
1709875.8237679724,6910259.260476024
1995377.4280550964,7364462.059145028
