x_m,y_m,lon,lat
1539962.713,7108779.605,-99.5931154,28.09632941
2026685.737,7433144.298,-94.47702819,30.90039144
1575570.418,7355146.212,-99.21272871,30.31417573
1513914.951,7144358.587,-99.85786159,28.41771208
1784450.249,7464951.324,-97.00640029,31.27034114
1625304.784,7772073.33,-98.64133094,34.06259205
1846180.366,7410556.34,-96.37590578,30.76436529
1400360.22,7974233.393,-101.1022413,35.88732887
1912961.577,7518816.484,-95.63274639,31.71640287
1692014.2,7362145.908,-97.99851086,30.36397912
1268839.702,7637677.974,-102.4735981,32.83624379
1447670.878,7994379.34,-100.5800619,36.07237337
1927443.854,7728845.682,-95.38724036,33.60002112
1580948.983,6968230.616,-99.18633748,26.82585993
1387272.161,7695820.424,-101.2132526,33.37732659
1624400.557,7693488.364,-98.66143919,33.35512179
1418132.768,7863750.867,-100.8957541,34.89250872
1189363.348,7257904.534,-103.205943,29.40042614
1783219.41,7651808.886,-96.96544294,32.95174046
1187385.386,7260260.687,-103.227054,29.42112261
2043075.84,7678594.715,-94.17000739,33.09902478
1684311.632,7490602.79,-98.05525877,31.52125076
1203752.797,7252410.751,-103.0559471,29.35462519
1920296.608,7206115.729,-95.68414199,28.90054153
1565003.967,7069658.693,-99.34052912,27.74237867
2077760.376,7493217.3,-93.90783045,31.41621428
1333621.168,7947911.584,-101.8355855,35.64188833
1319362.189,7933725.068,-101.9900513,35.51172732
1299538.236,7698206.464,-102.1578153,33.3867762
1364094.849,7767049.328,-101.4728744,34.01612684
1317096.489,7520741.3,-101.9354544,31.79266789
1831295.378,7338790.362,-96.55500696,30.12291582
1580342.784,7604255.744,-99.14291579,32.55587487
1741125.397,7485750.414,-97.45715615,31.46722429
1978859.381,7566472.373,-94.91361029,32.11957819
1646248.911,7572980.774,-98.44459956,32.26795022
1202410.541,7543870.744,-103.1554843,31.97703683
1902944.292,7429625.769,-95.7745719,30.91778697
1593378.035,7223136.167,-99.03916186,29.12409505
1312268.773,7819134.665,-102.0448585,34.47782466
1899643.39,7298648.725,-95.86049887,29.74058804
1229013.436,7974492.583,-102.997161,35.86103648
1761972.207,7293697.886,-97.2870307,29.73439949
1437290.52,7462185.021,-100.659949,31.27838654
1580657.391,7306420.982,-99.1635719,29.87514461
1298444.017,7649427.873,-102.1593481,32.94755939
1317594.53,8028889.637,-102.0287382,36.37005701
1774886.927,7141545.771,-97.19329422,28.36100645
1947238.862,7492791.136,-95.28239542,31.46972283
1425264.425,7645323.324,-100.8004428,32.92588045
1584568.597,7463263.533,-99.1099343,31.28671477
1739153.519,7116254.519,-97.56370411,28.14065907
1466748.704,8029177.458,-100.3698787,36.38725095
1858650.121,7538195.472,-96.1995966,31.90871916
1771363.481,7615999.051,-97.10245709,32.63239655
1854867.424,7444373.243,-96.27311367,31.06597889
1604672.744,7643990.879,-98.87908973,32.91154888
1042920.861,7385015.864,-104.7722897,30.49677018
1433628.715,7436321.443,-100.6967709,31.04541121
1754022.553,7262385.767,-97.3770085,29.45419939
1671048.978,7412299.668,-98.20854367,30.81861742
1886466.534,7724502.838,-95.83077093,33.5755833
1257025.668,7688850.015,-102.6128968,33.2943144
1242531.865,7324985.799,-102.6741683,30.01705273
1589052.112,7069155.416,-99.09660697,27.7363058
1355849.662,7436216.544,-101.5132072,31.037477
1930174.642,7541134.447,-95.44119508,31.91084733
1900114.255,7265235.558,-95.86853906,29.43970828
1535482.164,7685360.32,-99.61849466,33.28816868
1641756.395,7000522.656,-98.57098114,27.11189848
1978046.803,7253095.589,-95.07038878,29.3017174
1986268.412,7694917.123,-94.77061206,33.2713176
1251651.553,7460429.964,-102.6126931,31.23789173
985315.6232,7434077.507,-105.3978041,30.91410936
1630742.892,7676782.674,-98.59548339,33.20403331
1384572.139,7877202.165,-101.2646127,35.01079319
1910830.882,7205013.09,-95.78167786,28.89390059
1541618.81,7083840.671,-99.57722365,27.87134528
1425617.921,7391471.531,-100.7775579,30.64124916
1380732.172,7274566.885,-101.2331249,29.58504822
1696666.773,7302710.055,-97.96143567,29.82816135
1971515.31,7644004.573,-94.95398961,32.81967739
1061378.155,7370063.953,-104.5733573,30.36930339
2013900.854,7570793.538,-94.53972335,32.14340339
1116212.169,7314765.992,-103.9814216,29.89086895
1281669.123,7751878.245,-102.3624352,33.86665765
1771299.687,7302677.872,-97.18811469,29.81314517
949381.0612,7554365.194,-105.8405125,31.97888543
1849857.188,7366448.051,-96.35265272,30.366438
1227823.105,7329847.788,-102.8281666,30.05752385
1644636.155,7011494.572,-98.54049521,27.21060811
2018587.767,7589550.523,-94.48007478,32.3099134
1412518.841,7387519.517,-100.914142,30.60477461
1483377.016,7360873.32,-100.1732742,30.36803904
1048515.769,7480511.691,-104.7567697,31.35768032
1255021.458,7994702.909,-102.7151123,36.04940985
1666130.928,7744136.152,-98.20363975,33.80578132
1496904.201,7603242.844,-100.0330259,32.5495539
1644681.187,7263746.01,-98.50567242,29.48476829
1036021.743,7469778.34,-104.883252,31.25627544
2081690.518,7361321.888,-93.94251727,30.22884767
1797823.806,7551865.419,-96.83961783,32.04889427
1341960.175,7468107.904,-101.6640225,31.32268203
1759586.69,6904548.784,-97.40616282,26.22560204
1697857.972,7368004.446,-97.9364725,30.41574517
1393067.314,7714278.935,-101.152955,33.54406168
1570338.278,7568284.588,-99.25223219,32.23279466
1346405.443,7330640.213,-101.5963436,30.08599822
1579020.915,7038952.999,-99.20057979,27.46448696
1779653.459,7569305.111,-97.02736951,32.21031667
1149463.071,7526135.46,-103.7102205,31.80272582
1392599.098,7771345.56,-101.1644753,34.05787604
1952541.582,7476044.016,-95.23413164,31.31709547
1715841.732,7523353.364,-97.71552821,31.8105196
1798608.871,7465926.098,-96.8571795,31.27557854
1919807.26,7283987.655,-95.65780573,29.60169257
1547806.123,7516911.197,-99.49426527,31.77160748
1968354.476,7334381.112,-95.13337271,30.03691678
1290485.198,7805939.789,-102.2791129,34.35514143
1701139.793,7490574.252,-97.87774556,31.51821157
1358072.846,7837656.528,-101.5488372,34.65138773
2018409.658,7667791.304,-94.44016711,33.01332488
1640687.093,7765631.376,-98.47552345,34.0027743
1721592.736,7411624.317,-97.67946419,30.80409019
2053539.53,7515257.322,-94.15047236,31.62603176
1232610.568,7816357.6,-102.9113986,34.43674238
1731122.146,7710055.797,-97.50938944,33.48763868
2073849.856,7361974.576,-94.0236405,30.23855064
1484950.296,7370299.101,-100.1570144,30.45291408
1864068.837,7570766.783,-96.13016069,32.19998453
1217017.939,7600872.378,-103.0171464,32.49350684
1071899.404,7419203.301,-104.4845265,30.81514431
1820219.472,7305699.113,-96.68042692,29.82813964
1445802.903,7658488.601,-100.5812145,33.04553821
1531128.627,7153681.724,-99.68174625,28.50143466
1441782.999,8025214.184,-100.6473255,36.35042963
1650688.823,6909466.784,-98.49344152,26.28829139
1661933.672,6956335.464,-98.37414837,26.71035111
1894705.145,7463449.324,-95.84758882,31.22480018
1716060.117,7007019.561,-97.82080567,27.15961124
1273627.638,7728397.365,-102.44381,33.65369582
1528768.898,7097575.636,-99.70738945,27.99560516
1924222.073,7299959.959,-95.60563394,29.7438565
2068620.358,7502249.182,-93.99885783,31.50186984
1432439.751,7318543.512,-100.7014161,29.98512164
1443279.539,7709953.517,-100.6113229,33.50872152
1221994.373,7555338.525,-102.9511711,32.08506512
1036663.438,7485643.677,-104.8838688,31.39917941
1160968.647,7535502.813,-103.5917442,31.8903973
1988810.426,7603893.945,-94.78936564,32.45183903
2060071.141,7470285.608,-94.10685811,31.21874784
1531640.359,7161410.201,-99.6762831,28.57108603
1802623.928,7334386.194,-96.85428182,30.09096451
1550440.066,7410487.655,-99.47177466,30.81368521
1029468.421,7416158.613,-104.9270274,30.77152899
1524525.885,7195898.205,-99.74827052,28.88207426
1565866.467,7209973.226,-99.3230711,29.00733657
1606544.354,7315567.293,-98.89418789,29.95545453
1315978.68,7352824.721,-101.9165095,30.28135922
1600586.744,7665646.289,-98.92058169,33.1068355
1188475.647,7255121.597,-103.2142658,29.37513702
1588221.022,7691171.916,-99.05092506,33.33763339
1472960.101,7752012.451,-100.2926329,33.88852833
1748970.214,7270651.164,-97.42717555,29.52969321
1606049.298,6937422.064,-98.93702555,26.54561493
1732525.016,7136860.736,-97.62670795,28.32771584
1626052.278,7499355.588,-98.6687926,31.6077737
1700152.538,7629460.84,-97.859826,32.76811638
1584757.799,7679452.411,-99.08921816,33.23239425
1558496.006,7511354.477,-99.38150822,31.72111126
1468373.86,7941160.169,-100.3487162,35.59298586
1662744.774,7487714.144,-98.28325301,31.49846743
1470215.883,7606915.071,-100.317823,32.58222449
1406790.006,7949389.559,-101.0285634,35.6637591
2010233.221,7632063.631,-94.54657881,32.69579666
1093417.582,7498807.463,-104.2916622,31.53871481
1635416.646,7729231.275,-98.53783732,33.6756537
2089653.519,7344117.609,-93.86967575,30.07023864
1386542,7435386.87,-101.1909523,31.03338525
1583090.637,7604931.096,-99.11354545,32.56175827
1799785.456,7693588.039,-96.77500181,33.32346732
1302425.622,7673749.832,-102.1216967,33.16714958
1319373.618,7652602.302,-101.9357646,32.97961387
1796536.576,7581886.359,-96.84418875,32.31929617
1370583.576,7743654.103,-101.3993552,33.8062144
1580840.402,7587256.104,-99.13901857,32.40284531
1152365.793,7440627.112,-103.649687,31.03445329
1343886.959,7987178.294,-101.7291155,35.9976145
1686816.582,7616388.377,-98.00491118,32.65271871
1956368.59,7503581.987,-95.18126005,31.56320877
1448333.212,7785021.623,-100.5609567,34.18496473
1649976.092,7369935.802,-98.43548805,30.44019476
1410238.914,7494543.637,-100.9475398,31.5678333
1238337.916,7418524.471,-102.7417807,30.85793637
1401058.821,7628834.895,-101.0579902,32.77564388
1801120.745,7740806.693,-96.74571266,33.74807323
1223130.512,7604296.452,-102.9529795,32.52579679
1243293.809,8020390.432,-102.8523688,36.27854751
1549119.497,7435732.777,-99.48437228,31.04096312
2031747.843,7300495.915,-94.49318731,29.70537818
1044529.113,7422067.149,-104.7721889,30.83059942
1628944.111,7328179.023,-98.66013876,30.06677596
1556300.953,7701080.757,-99.39372654,33.4288591
1348344.558,7301441.315,-101.5718839,29.82336022
1082791.306,7462856.038,-104.3886728,31.21165482
1415438.672,7787024.506,-100.9182648,34.2010254
1299523.381,7485936.079,-102.1143318,31.47659172
1422369.48,7908113.019,-100.853142,35.29271052
1872038.88,7280413.515,-96.15274956,29.58543753
1679648.277,7595309.003,-98.08534329,32.46416708
1699143.844,7017191.295,-97.98952181,27.25431383
1273500.715,7750064.756,-102.4503582,33.8487312
1647493.734,7304129.872,-98.47086442,29.84808228
1527072.265,7369751.591,-99.71757891,30.44776926
1291798.217,7322822.445,-102.1621703,30.00727168
1306099.928,7995929.841,-102.1494327,36.07061026
1631382.918,6936226.276,-98.68325778,26.53234893
1962623.891,7663942.447,-95.03945794,33.00257565
1488514.826,8028403.661,-100.1277507,36.38070562
1579660.846,7478760.696,-99.16034821,31.42652886
2013773.985,7363799.16,-94.64735097,30.28262509
2049223.401,7506590.804,-94.20079368,31.55018695
1326896.736,7926935.405,-101.9057735,35.45169945
917684.6698,7498069.545,-106.1429379,31.45755228
1903127.374,7297063.086,-95.82506512,29.72514037
1375250.141,8020240.388,-101.3863646,36.3000042
1223320.663,7419068.254,-102.899215,30.85938575
1419636.97,7760678.009,-100.8704271,33.96404421
1690074.255,7012395.552,-98.08190555,27.21248094
1143305.018,7471843.313,-103.7558574,31.31252124
1572185.169,7355753.016,-99.24795138,30.31985046
1256809.276,7703590.477,-102.618973,33.42693695
977045.1385,7496892.789,-105.5172113,31.47510502
1293948.3,7539343.135,-102.1842289,31.95617169
1750418.795,7521820.041,-97.35008215,31.78978728
1885467.877,7591565.096,-95.89470677,32.38010794
1630074.906,7029102.149,-98.68530645,27.3711821
1475153.407,7236599.68,-100.2559989,29.24878233
1351116.122,7349577.246,-101.5501482,30.25707726
1951428,7281574.337,-95.33216943,29.56838635
1614295.265,7749355.306,-98.76344773,33.85917159
1444215.923,7550696.564,-100.5920504,32.07530342
1977179.268,7584340.882,-94.92273059,32.28091528
1794487.673,7161000.318,-96.98785255,28.53168154
1106656.585,7540545.445,-104.1686391,31.91861887
1712577.662,7576238.075,-97.7386311,32.28696794
1659299.434,7631356.498,-98.29626776,32.79156119
1382426.673,7703831.748,-101.2663847,33.44895977
1418392.3,7899699.844,-100.8960996,35.21657404
1237333.285,7483195.227,-102.7692553,31.43958446
1418848.381,7685811.965,-100.8725764,33.28990582
1620975.451,7636465.21,-98.70546652,32.84221275
1332713.336,7374264.498,-101.7457788,30.47683183
1680883.911,7633507.021,-98.06505973,32.8077218
1419273.795,7861853.357,-100.8831044,34.87549001
1784046.684,7721983.788,-96.93577048,33.58304352
1195102.259,7340362.82,-103.171123,30.14417775
1766124.923,7462510.472,-97.19982269,31.25269745
1217070.531,7266260.49,-102.9224021,29.48257096
912940.435,7553210.484,-106.2255664,31.95064127
1861935.181,7642586.862,-96.12611149,32.84666162
1596039.719,7395526.202,-98.99567771,30.6761743
1389163.262,7940338.2,-101.2219546,35.58050204
1687443.246,7193780.212,-98.07664322,28.84856063
1366987.967,7370319.401,-101.3876218,30.44568664
1920320.169,7719602.579,-95.46811109,33.51951826
2014384.537,7359091.916,-94.64337175,30.2400297
1377177.008,7875241.264,-101.3453637,34.99233317
1844506.762,7629155.728,-96.31729355,32.73119467
1697746.657,7514832.584,-97.90870316,31.73706997
2074862.946,7458610.175,-93.95822248,31.10664406
2092840.888,7431997.238,-93.78535638,30.85852429
1682509.884,7544483.203,-98.0643247,32.00636432
1439909.19,7671821.179,-100.6452512,33.16525985
1451256.354,7234818.723,-100.5021235,29.23200149
2089602.992,7474243.684,-93.79442173,31.23979814
1919603.144,7678834.301,-95.49372089,33.15306221
1308630.627,7753445.245,-102.0710897,33.8856292
1562611.641,7009156.154,-99.36830469,27.19649664
1742948.917,7331856.492,-97.47495135,30.08195838
1533625.092,7700425.245,-99.63793191,33.42385068
1845053.459,7548398.199,-96.33999182,32.00461092
1282570.178,8034242.325,-102.4194694,36.41202548
1465749.952,7383367.342,-100.3577678,30.57015199
1501784.81,7533439.636,-99.98109228,31.92133843
1878800.126,7498250.769,-96.0015451,31.54306677
1219923.746,7494179.829,-102.9558079,31.53435904
965845.5947,7538521.654,-105.6575961,31.84418592
1777980.86,7349918.073,-97.10610048,30.23680467
1281764.122,7835240.001,-102.3808078,34.61740961
1887624.978,7692594.016,-95.83124563,33.28811424
1653585.391,7060060.664,-98.44330728,27.64778333
1263890.22,7566949.969,-102.5093881,32.19883375
1395198.085,7903704.121,-101.1512256,35.25074136
1329956.855,7704793.671,-101.8316216,33.45100717
1980363.32,7601777.083,-94.880324,32.43635445
1259656.526,7954410.977,-102.6530587,35.6869763
1539600.978,7765382.685,-99.57087334,34.00856838
2058664.52,7548945.563,-94.07738233,31.92633393
1537357.586,7434213.46,-99.60789817,31.02772291
1937395.021,7536453.055,-95.36684075,31.86605537
2067520.849,7341076.032,-94.1010184,30.05371725
947961.4306,7481105.35,-105.8147545,31.31981208
1628321.822,7710813.537,-98.61692053,33.51065701
1790735.422,7213061.519,-97.01183921,29.00161009
1386060.903,7999845.062,-101.263646,36.1170721
936733.3076,7553757.284,-105.9740641,31.96735004
1410428.801,7641833.988,-100.9590057,32.89341188
1307262.217,7866867.18,-102.1092873,34.90702749
1436978.5,7799883.08,-100.6852326,34.31825607
1794414.233,7118048.51,-97.00050746,28.14459583
2055640.07,7426064.601,-94.17785041,30.82340179
1835797.781,7223082.074,-96.54575759,29.08004148
1644778.435,7065139.293,-98.53187862,27.69468667
1297190.296,7616577.322,-102.1658899,32.6517117
1752231.851,7538146.376,-97.32673201,31.93628293
1683459.274,7295253.06,-98.09963859,29.7631371
1677498.063,7307450.425,-98.15927515,29.87386649
2060511.045,7563822.502,-94.04937322,32.05913692
1615621.704,7452013.158,-98.78442897,31.18280595
1406894.331,7963067.896,-101.0288154,35.7871591
1525198.027,7278642.676,-99.73937013,29.62746694
1893342.488,7216008.175,-95.95695939,28.99878538
1351841.35,7608645.915,-101.5811334,32.58866224
1728706.992,6924534.567,-97.7104937,26.41237225
1764966.412,7268047.593,-97.26260302,29.50279371
1691606.945,7560429.597,-97.96475358,32.1483849
1617799.846,7770257.614,-98.72292618,34.04704464
1354757.771,7412439.89,-101.5212368,30.82335555
1710548.296,7619123.894,-97.75094294,32.67324016
949461.5897,7494407.561,-105.8063257,31.44007402
1342873.183,7456196.368,-101.6525384,31.21561283
1800795.537,7140670.722,-96.92913404,28.3469185
2000708.098,7685608.632,-94.62042862,33.18138869
1244460.07,7943759.606,-102.8177426,35.58753984
1868306.796,7467073.345,-96.12373779,31.26601023
1461363.762,7381993.442,-100.4035317,30.5576488
1914926.497,7230659.794,-95.72951045,29.12339936
1651556.703,7381530.454,-98.41727209,30.54435744
1428793.157,7556685.606,-100.7561646,32.1283566
1740369.225,7528413.137,-97.45478418,31.8512287
1486524.179,7414722.057,-100.1411858,30.85280577
1164909.963,7402194.555,-103.5053048,30.69235698
1383468.594,7530014.264,-101.234286,31.88466548
1816889.401,7637080.207,-96.60973164,32.81042628
1965728.11,7555192.506,-95.05824736,32.02351924
1524974.36,7071833.86,-99.74658432,27.76349206
1642413.744,7200261.496,-98.53775252,28.91316405
1773948.043,7580980.473,-97.08471984,32.31672164
1253185.32,7733360.145,-102.6657043,33.69412121
1551099.935,7366617.078,-99.46707605,30.41875473
1601764.325,7539531.13,-98.92113818,31.9716966
1336594.08,7316062.283,-101.6959767,29.95344084
1173581.357,7438028.225,-103.4262551,31.01717671
1679502.96,7269791.431,-98.14503223,29.53446684
1259307.964,7341773.492,-102.503931,30.17169588
1310831.951,7655825.573,-102.0279179,33.00724657
1632306.574,6973828.092,-98.66946981,26.87192034
1691497.624,7390977.062,-97.99845941,30.62356055
1279769.56,7558478.46,-102.3387714,32.12573987
2003843.048,7357263.357,-94.75388324,30.2281302
1282026.801,7687112.337,-102.3437295,33.28371389
1652782.673,7206104.668,-98.43045088,28.96453109
1929763.767,7526189.768,-95.45204876,31.77661718
1819839.655,7726166.892,-96.54847228,33.61120666
1666606.96,7598065.871,-98.2238392,32.49093263
1835164.618,7734855.099,-96.38014382,33.68498941
1550552.694,7724633.642,-99.45437498,33.64118675
1449074.332,7287111.199,-100.5271651,29.70291095
1469134.275,7573154.126,-100.3282964,32.27834629
1578541.983,7409903.124,-99.17753406,30.80688001
1351116.279,7394351.215,-101.5567061,30.66009608
1888822.257,7459316.201,-95.91102765,31.18959805
1405642.31,7716394.857,-101.0175889,33.56422195
1464427.806,7510253.632,-100.3760823,31.71213158
1076189.199,7312404.947,-104.3952327,29.85599011
1938001.252,7678278.128,-95.29662313,33.14117152
1117252.036,7374131.797,-103.992852,30.4253557
1690412.723,7092854.469,-98.06429046,27.93834426
1520608.631,7318476.904,-99.78604241,29.98626686
1839640.029,7607623.435,-96.37681314,32.53894504
1486820.202,7223184.604,-100.1356273,29.12811203
1682455.047,7593945.194,-98.05569065,32.45145414
1942276.158,7625785.111,-95.27482444,32.6674618
1274140.329,7825121.194,-102.4614968,34.52475666
1227494.266,7281381.982,-102.8187574,29.62115431
1251835.594,7742660.042,-102.6827105,33.77754504
1742391.242,7530510.446,-97.43286608,31.86967834
1626805.895,7439083.631,-98.66849125,31.06528593
1381568.206,7968378.132,-101.3093386,35.83265317
1409600.224,7275897.074,-100.9347887,29.59957209
1784296.141,7345174.705,-97.04170588,30.19261152
1406163.026,7725749.183,-101.012896,33.64848842
1289738.195,7584038.882,-102.238426,32.35758343
1855878.928,7471047.585,-96.2530184,31.30560835
1766177.493,7630958.421,-97.15369992,32.7682059
1879769.721,7603492.796,-95.950693,32.48927412
1274533.897,7459690.302,-102.3718761,31.23587279
1329796.977,7351892.166,-101.7724678,30.27503754
997778.0462,7508191.499,-105.3045277,31.58578716
1459068.031,7521779.661,-100.4332235,31.81568415
949387.1295,7501956.272,-105.8112859,31.50788204
1546844.672,7356558.932,-99.51191658,30.32838418
1683643.313,7556378.781,-98.05008346,32.11322498
1497939.734,7305413.801,-100.0213675,29.86881899
1231062.139,7406805.791,-102.8148633,30.75084665
1357316.976,7342562.869,-101.484615,30.19469777
1239644.97,7848918.963,-102.8439483,34.7316793
1303912.512,7992415.223,-102.1729098,36.03851048
1298497.575,7512503.722,-102.1305406,31.71547124
2012371.424,7476446.243,-94.6047755,31.29600273
1254414.469,7864561.263,-102.6868276,34.87593111
2038678.88,7727853.22,-94.18938732,33.54395068
1390602.484,7881513.157,-101.1990621,35.05025552
1130423.501,7442852.517,-103.8806868,31.04775439
1432475.213,7911881.449,-100.7423641,35.3273457
1288576.572,7312064.782,-102.1934041,29.90985402
1741845.532,7323264.48,-97.48844123,30.00484259
1962030.559,7340583.112,-95.19620554,30.09519207
1752804.097,7133212.909,-97.42066643,28.29074418
1481506.243,7719895.796,-100.1995185,33.59949921
1715602.898,7701081.586,-97.67860514,33.40989833
1542569.896,7092598.632,-99.56721432,27.95030795
1502885.59,7570155.719,-99.96932064,32.2517692
1327671.993,7627930.721,-101.8424471,32.75885059
1762263.923,7180994.936,-97.31234864,28.7193182
1495033.276,7291685.065,-100.05144,29.74518153
1450960.287,7248424.784,-100.5058136,29.35455504
1402554.748,7392399.313,-101.018726,30.64791525
1310940.156,7573654.699,-102.0107565,32.2678069
1487156.617,7758203.753,-100.1390801,33.94453417
1514790.187,7468075.002,-99.84426523,31.33298517
1780766.046,7558908.97,-97.01852492,32.11651865
1411988.368,7922082.189,-100.9685658,35.41789997
1418596.344,7427155.035,-100.8538331,30.96196284
1770711.483,7626210.856,-97.10656566,32.72443057
1269269.881,7410436.697,-102.4159266,30.79164332
1343145.491,7715863.053,-101.6914052,33.55254719
1255838.255,7594404.212,-102.6017907,32.44417905
1862765.824,7609222.697,-96.12971115,32.54628583
1264120.337,7654332.085,-102.5281519,32.98515238
1976969.631,7346632.766,-95.03826846,30.14367554
1668371.702,7629813.75,-98.1995232,32.77638427
1359477.787,7700462.243,-101.513043,33.41603115
1870521.754,7223490.183,-96.18868856,29.07345
1787035.746,7440993.545,-96.98606833,31.05416393
1862039.942,7645734.708,-96.12381154,32.87494512
1518572.353,7435466.081,-99.80504447,31.03944563
1956829.384,7421539.89,-95.21383819,30.82532757
1344491.75,7358063.477,-101.6204037,30.33261477
1462176.488,7298293.981,-100.3919482,29.80410525
1570885.931,7714442.066,-99.23567954,33.54834055
1845822.83,7709095.6,-96.27448048,33.45000005
1690817.048,7321965.211,-98.01848577,30.00247334
1740381.476,7012263.876,-97.57441314,27.20237862
1559479.26,7063307.244,-99.39692844,27.6853613
1581558.111,7025145.167,-99.17595346,27.33970058
1539549.572,7078611.043,-99.59843649,27.82424074
1258356.77,7821307.134,-102.6324606,34.48712994
1822763.844,7599100.844,-96.55955034,32.46712516
1541642.468,7663590.857,-99.55320405,33.09199089
1908716.462,7286107.577,-95.77157092,29.6246372
1373456.589,7452689.427,-101.3304781,31.18776202
1520824.644,7482448.858,-99.78042308,31.46225547
2054027.708,7431128.802,-94.19193353,30.86968182
1708819.259,7108388.73,-97.87418232,28.07537811
1500069.844,7317045.276,-99.99927826,29.97355616
1563429.208,7201193.588,-99.34865031,28.92836021
1385968.667,7719577.322,-101.2301216,33.59107631
1459940.619,7500251.352,-100.4231172,31.62196954
1688562.291,6953215.66,-98.10737341,26.67834581
2005027.1,7680080.492,-94.57700729,33.12978698
1260550.972,8026127.018,-102.6622272,36.33420496
1880689.318,7283096.2,-96.06238353,29.60684434
2048259.115,7364655.144,-94.28823236,30.27480915
1649610.615,6903258.505,-98.50505812,26.23230554
1421494.296,7250169.683,-100.8098563,29.36869584
1957639.835,7471209.182,-95.18272233,31.27163696
1919168.207,7565973.332,-95.54712468,32.13823481
1245727.604,7851212.468,-102.7781624,34.75373302
1947161.117,7759564.261,-95.16023941,33.86879913
1277768.812,7405038.182,-102.3257747,30.74470018
1959964.269,7670298.074,-95.06490153,33.06079894
1741880.633,6959136.09,-97.57105582,26.72241634
1951003.352,7631593.152,-95.17900044,32.71630259
1359019.772,7781135.147,-101.5299788,34.14236111
1782884.284,7610939.666,-96.98097413,32.58410487
2048641.09,7653326.185,-94.12476134,32.86924215
1155615.47,7237602.961,-103.5473044,29.20835801
1235863.535,7946517.352,-102.9132904,35.61039901
1391302.213,7626341.038,-101.1620312,32.75231757
2072924.288,7411162.523,-94.00554083,30.68115404
1946329.632,7260647.507,-95.393826,29.38198579
1293785.345,7639270.904,-102.2070754,32.8553256
1647318.479,6971795.535,-98.51879319,26.85184134
1805080.419,7177883.431,-96.87468614,28.68115159
1815680.076,7607109.243,-96.63241514,32.54112877
1669940.383,7095598.456,-98.27193912,27.96614649
1961879.963,7354408.619,-95.1915279,30.21961033
1512976.48,7184543.137,-99.86695441,28.77992768
1650288.422,7520933.379,-98.40959834,31.79907052
1354927.944,7350166.116,-101.5105492,30.26285219
1683704.511,7062979.827,-98.13758274,27.66992096
1447951.62,8038650.764,-100.5795193,36.47206823
1432466.297,7782082.311,-100.7330104,34.15765486
1467372.391,7685020.771,-100.3508058,33.28519729
1494771.659,7744735.853,-100.0565442,33.82331002
1225924.806,7673308.719,-102.9427566,33.14742639
1907294.607,7578571.519,-95.66789331,32.25576614
1149577.535,7547961.082,-103.7167647,31.99907151
1235973.411,7932472.366,-102.9080095,35.48379265
1990105.401,7599300.339,-94.77789054,32.40999304
1611638.405,7063795.098,-98.86804826,27.68607254
1812088.521,7385031.503,-96.74045612,30.54425483
1348387.088,8003818.179,-101.6820809,36.14840582
1479960.308,7549598.055,-100.2126681,32.06658635
1680342.753,7681247.947,-98.06190535,33.23748388
1384899.444,7335396.379,-101.1968413,30.13318794
1062840.543,7470833.528,-104.601788,31.27610286
1488140.742,7965233.608,-100.1310795,35.81053957
1575460.119,7337971.705,-99.21514645,30.15956393
1697618.286,7373069.605,-97.93798743,30.46137531
1932180.059,7675289.855,-95.36040331,33.11650639
1563883.959,7062392.455,-99.3523231,27.67688318
1432111.493,7849177.883,-100.7417419,34.76210766
2087800.577,7353805.447,-93.88333986,30.15825357
1440968.386,7950850.267,-100.6515156,35.67927563
1922914.501,7685674.262,-95.45518406,33.21336623
1703113.067,7337261.006,-97.8877976,30.13812192
1675446.894,7739313.643,-98.10381904,33.76096201
1991483.66,7619042.6,-94.75326251,32.58689222
1388607.556,7706481.66,-101.2001252,33.47343623
2006076.617,7450771.043,-94.68393202,31.067932
1419691.106,7571834.187,-100.8540589,32.26409059
1754236.148,7105296.149,-97.41271841,28.03877352
1692205.025,7132529.372,-98.03892794,28.29578954
2042338.786,7457846.203,-94.29984192,31.11529649
1225920.833,7702596.61,-102.9511821,33.41099594
1236794.807,7321062.859,-102.7327263,29.98047848
1729990.578,6919390.185,-97.69871869,26.36564549
1706732.258,7457968.931,-97.82551103,31.22384545
1292218.059,7454643.858,-102.1848439,31.19373934
1366826.452,7758142.824,-101.4420166,33.93624576
1588624.318,7581582.292,-99.05663547,32.35121174
1502089.701,7148291.046,-99.97865163,28.45324174
1493918.271,7576106.753,-100.0647081,32.30531529
1580397.707,7293504.832,-99.1672726,29.75885485
1530625.289,7733325.253,-99.66917422,33.72015897
2064386.654,7366974.828,-94.11924339,30.28806467
1049672.057,7357500.135,-104.6897211,30.25188462
1248400.264,7334694.367,-102.6156229,30.10570493
1482139.942,7147657.828,-100.1825069,28.44740264
1789664.234,7452694.932,-96.95510285,31.15879319
1581607.407,7059432.773,-99.17286512,27.64911388
1402865.276,8024213.773,-101.0799269,36.33865523
1643266.01,6978887.132,-98.55860549,26.91636809
1391399.469,7578075.556,-101.1556042,32.31794806
1832108.829,7376706.454,-96.53421248,30.46387316
2000244.46,7664768.531,-94.63624461,32.99421453
892937.6051,7557953.115,-106.4401424,31.9829583
